Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,No,Non-Travel,786.0,Research & Development,7,3,Medical,1,1693,4,Male,76.0,3,1,Laboratory Technician,4,Single,2570,11925,2.463039802431741,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
30,No,Travel_Rarely,853.0,Research & Development,7,4,Life Sciences,1,1224,3,Male,49.0,3,2,Laboratory Technician,3,Divorced,3491,11309,3.6079995759790315,Y,No,13,3,1,80,3,10,4,2,10,7,8,9
37,No,Travel_Rarely,1115.0,Research & Development,1,4,Life Sciences,1,77,1,Male,51.0,2,2,Manufacturing Director,3,Divorced,5993,2689,3.1334407909926933,Y,No,18,3,3,80,1,7,2,4,7,5,0,7
38,No,Travel_Frequently,,Research & Development,29,5,Life Sciences,1,79,4,Female,50.0,3,2,Laboratory Technician,4,Single,2406,5456,5.328901211929375,Y,No,11,3,4,80,0,10,2,3,10,3,9,9
37,No,Travel_Rarely,,Research & Development,4,1,Life Sciences,1,1394,3,Male,54.0,3,1,Research Scientist,3,Married,2996,5182,3.330904741813619,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
36,No,Travel_Rarely,335.0,Sales,17,2,Marketing,1,1908,3,Male,33.0,2,2,Sales Executive,2,Married,5507,16822,5.748966299471254,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
38,No,Travel_Rarely,,Sales,3,3,Life Sciences,1,307,1,Male,76.0,3,3,Sales Executive,3,Divorced,10609,9647,6.136715087259053,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
30,No,Travel_Rarely,852.0,Sales,10,3,Marketing,1,1179,3,Male,72.0,2,2,Sales Executive,3,Married,6578,2706,4.775264303026771,Y,No,18,3,1,80,1,10,3,3,10,3,1,4
32,No,Travel_Rarely,,Research & Development,2,4,Medical,1,439,1,Female,74.0,4,2,Research Scientist,4,Single,5055,10557,4.439873547558342,Y,No,16,3,3,80,0,10,0,2,7,7,0,7
60,No,Travel_Frequently,,Sales,28,3,Marketing,1,573,3,Female,80.0,2,3,Sales Executive,1,Married,10266,2845,10.843921238702574,Y,No,19,3,4,80,0,22,5,4,18,13,13,11
45,No,Travel_Rarely,954.0,Sales,2,2,Technical Degree,1,783,2,Male,46.0,1,2,Sales Representative,3,Single,6632,12388,2.9588657275262737,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
31,Yes,Travel_Rarely,,Sales,13,4,Medical,1,650,2,Male,46.0,3,2,Sales Executive,1,Divorced,4233,11512,5.200386683414222,Y,No,17,3,3,80,0,9,2,1,3,1,1,2
42,No,Travel_Frequently,288.0,Research & Development,2,3,Life Sciences,1,1547,4,Male,40.0,3,3,Healthcare Representative,4,Married,10124,18611,11.84248062617396,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
22,Yes,Travel_Rarely,391.0,Research & Development,7,1,Life Sciences,1,1878,4,Male,75.0,3,1,Research Scientist,2,Single,2472,26092,-0.1909943534883407,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
49,No,Travel_Rarely,,Research & Development,16,3,Medical,1,1674,4,Female,74.0,3,1,Laboratory Technician,1,Divorced,2587,24941,8.358074450776632,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
36,No,Travel_Frequently,541.0,Sales,3,4,Medical,1,481,1,Male,,2,3,Sales Executive,4,Married,9699,7246,8.316516801695828,Y,No,11,3,1,80,1,16,2,3,13,9,1,12
45,No,Travel_Rarely,252.0,Research & Development,1,3,Other,1,336,3,Male,70.0,4,5,Manager,4,Married,19202,15970,12.993533880848391,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
26,No,Travel_Frequently,496.0,Research & Development,11,2,Medical,1,390,1,Male,60.0,3,2,Healthcare Representative,1,Married,4741,22722,2.1253357159872417,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
32,No,Travel_Rarely,,Sales,1,4,Medical,1,2013,2,Male,68.0,2,1,Sales Representative,2,Married,2269,18024,0.7996454431734298,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
35,No,Travel_Rarely,1343.0,Research & Development,27,1,Medical,1,856,3,Female,53.0,2,1,Research Scientist,1,Single,2559,17852,3.903722879867807,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
30,No,Travel_Frequently,1312.0,Research & Development,23,3,Life Sciences,1,159,1,Male,96.0,1,1,Research Scientist,3,Divorced,2613,22310,6.627276588480987,Y,No,25,4,3,80,3,10,2,2,10,7,0,9
27,No,Travel_Frequently,472.0,Research & Development,1,1,Technical Degree,1,274,3,Male,60.0,2,2,Manufacturing Director,1,Married,4298,9679,2.4834847854492996,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
40,No,Travel_Rarely,1137.0,Research & Development,1,4,Life Sciences,1,1892,1,Male,98.0,3,4,Manager,1,Divorced,16823,18991,10.282093417759004,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
35,No,Travel_Frequently,664.0,Research & Development,1,3,Medical,1,88,2,Male,79.0,3,1,Research Scientist,1,Married,2194,5868,2.590690212093003,Y,No,13,3,4,80,1,5,2,2,3,2,1,2
32,No,Travel_Rarely,267.0,Research & Development,29,4,Life Sciences,1,2010,3,Female,49.0,2,1,Laboratory Technician,2,Single,2837,15919,3.4033432357144564,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
51,Yes,Travel_Frequently,1150.0,Research & Development,8,4,Life Sciences,1,179,1,Male,53.0,1,3,Manufacturing Director,4,Single,10650,25150,9.852734648521881,Y,No,15,3,4,80,0,18,2,3,4,2,0,3
43,No,Travel_Rarely,1001.0,Research & Development,7,3,Life Sciences,1,451,3,Female,43.0,3,3,Healthcare Representative,1,Married,9985,9262,1.2105718716877694,Y,No,16,3,1,80,1,10,1,2,1,0,0,0
48,No,Travel_Rarely,,Research & Development,10,3,Life Sciences,1,1867,4,Male,91.0,2,5,Research Director,2,Married,19665,13583,14.022067140952839,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
42,No,Non-Travel,335.0,Research & Development,23,2,Life Sciences,1,1976,4,Male,37.0,2,2,Research Scientist,3,Single,4332,14811,10.38888172620842,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
21,No,Travel_Rarely,,Sales,22,1,Technical Degree,1,669,3,Male,49.0,3,1,Sales Representative,3,Single,3447,24444,1.796812885755675,Y,No,11,3,3,80,0,3,2,3,3,2,1,2
39,No,Travel_Rarely,,Sales,6,3,Medical,1,1588,4,Male,38.0,4,3,Sales Executive,3,Married,8237,4658,5.983890872995154,Y,No,11,3,1,80,1,11,3,3,7,6,7,6
40,No,Travel_Rarely,369.0,Research & Development,8,2,Life Sciences,1,1724,2,Female,,3,2,Manufacturing Director,1,Married,6516,5041,6.841013128450841,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
32,No,Travel_Rarely,634.0,Research & Development,5,4,Other,1,1607,2,Female,35.0,4,1,Research Scientist,4,Married,3312,18783,3.3559066240295565,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
55,No,Travel_Rarely,1311.0,Research & Development,2,3,Life Sciences,1,505,3,Female,97.0,3,4,Manager,4,Single,16659,23258,14.484862842176083,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2
38,No,Travel_Frequently,508.0,Research & Development,6,4,Life Sciences,1,1997,1,Male,72.0,2,2,Manufacturing Director,3,Married,5321,14284,5.627501565160787,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
45,No,Travel_Rarely,176.0,Human Resources,4,3,Life Sciences,1,1744,3,Female,56.0,1,3,Human Resources,3,Married,9756,6595,6.2403111639143525,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
25,Yes,Travel_Frequently,,Sales,24,1,Life Sciences,1,1273,3,Male,73.0,1,1,Sales Representative,4,Single,1118,8040,0.46692431676306717,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
40,No,Travel_Rarely,1342.0,Sales,9,2,Medical,1,1548,1,Male,47.0,3,2,Sales Executive,1,Married,5473,19345,5.40527226212502,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
46,No,Travel_Rarely,1003.0,Research & Development,8,4,Life Sciences,1,1080,4,Female,74.0,2,2,Research Scientist,1,Divorced,4615,21029,9.252470156504735,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
48,No,Travel_Rarely,969.0,Research & Development,2,2,Technical Degree,1,1258,4,Male,76.0,4,1,Laboratory Technician,2,Single,2559,16620,3.2500408467589614,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
31,No,Non-Travel,,Sales,2,4,Life Sciences,1,1324,4,Female,57.0,3,3,Sales Executive,3,Divorced,9852,8935,5.313779725705075,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
35,No,Travel_Rarely,662.0,Sales,1,5,Marketing,1,204,3,Male,94.0,3,3,Sales Executive,2,Married,7295,11439,4.396874691224874,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
50,No,Travel_Frequently,1115.0,Research & Development,1,3,Life Sciences,1,141,1,Female,73.0,3,5,Research Director,2,Married,18172,9755,13.896545940387096,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7
55,No,Travel_Rarely,692.0,Research & Development,14,4,Medical,1,254,3,Male,61.0,4,5,Research Director,2,Single,18722,13339,19.92997588192014,Y,No,11,3,4,80,0,36,3,3,24,15,2,15
33,Yes,Travel_Rarely,527.0,Research & Development,1,4,Other,1,780,4,Male,63.0,3,1,Research Scientist,4,Single,2686,5207,4.512098577245817,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
41,No,Travel_Rarely,,Human Resources,10,4,Human Resources,1,731,2,Male,73.0,2,5,Manager,4,Divorced,19141,8861,11.414163960526622,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
26,No,Travel_Rarely,841.0,Research & Development,6,3,Other,1,164,3,Female,46.0,2,1,Research Scientist,2,Married,2368,23300,1.827871019936099,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
30,No,Travel_Rarely,570.0,Sales,5,3,Marketing,1,456,4,Female,30.0,2,2,Sales Executive,3,Divorced,6118,5431,6.121505737181441,Y,No,13,3,3,80,3,10,2,3,10,9,1,2
35,No,Travel_Rarely,992.0,Research & Development,1,3,Medical,1,1564,4,Male,68.0,2,1,Laboratory Technician,1,Single,2450,21731,1.1003337389379386,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
20,No,Travel_Rarely,1141.0,Sales,2,3,Medical,1,1657,3,Female,31.0,3,1,Sales Representative,3,Single,2783,13251,0.9324650848483391,Y,No,19,3,1,80,0,2,3,3,2,2,2,2
30,No,Travel_Rarely,1358.0,Sales,16,1,Life Sciences,1,1479,4,Male,96.0,3,2,Sales Executive,3,Married,5301,2939,1.5138067634720898,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
32,No,Travel_Rarely,604.0,Sales,8,3,Medical,1,1304,3,Male,56.0,4,2,Sales Executive,4,Married,6209,11693,4.195296827559146,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
39,No,Travel_Frequently,,Research & Development,7,2,Medical,1,444,3,Male,54.0,2,5,Manager,4,Married,19272,21141,10.384357860888873,Y,No,15,3,1,80,1,21,2,3,21,9,13,3
35,Yes,Travel_Frequently,130.0,Research & Development,25,4,Life Sciences,1,881,4,Female,96.0,3,1,Research Scientist,2,Divorced,2022,16612,5.0919505764597455,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
31,No,Non-Travel,979.0,Research & Development,1,4,Medical,1,308,3,Male,90.0,1,2,Manufacturing Director,3,Married,4345,4381,3.51400901815245,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
47,No,Travel_Rarely,703.0,Sales,14,4,Marketing,1,728,4,Male,42.0,3,2,Sales Executive,1,Single,4960,11825,10.290896457715002,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
56,Yes,Travel_Rarely,441.0,Research & Development,14,4,Life Sciences,1,161,2,Female,72.0,3,1,Research Scientist,2,Married,4963,4510,3.1976133755705893,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3
24,No,Travel_Rarely,506.0,Research & Development,29,1,Medical,1,1725,2,Male,91.0,3,1,Laboratory Technician,1,Divorced,3907,3622,4.429407835782766,Y,No,13,3,2,80,3,6,2,4,6,2,1,2
18,Yes,Travel_Frequently,544.0,Sales,3,2,Medical,1,1624,2,Female,70.0,3,1,Sales Representative,4,Single,1569,18420,-0.4248526021373597,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0
35,No,Travel_Rarely,670.0,Research & Development,10,4,Medical,1,1587,1,Female,51.0,3,2,Healthcare Representative,3,Single,6142,4223,4.855442286752013,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4
47,No,Travel_Rarely,,Sales,4,2,Life Sciences,1,1003,4,Female,83.0,3,2,Sales Executive,4,Single,4163,8571,4.341651430184802,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
38,No,Travel_Rarely,,Sales,9,3,Marketing,1,893,2,Male,98.0,2,1,Sales Representative,2,Married,2899,12102,2.360818803699982,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
29,No,Non-Travel,1496.0,Research & Development,1,1,Technical Degree,1,208,4,Male,,3,2,Manufacturing Director,3,Married,4319,26283,6.012779600616948,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
40,No,Travel_Rarely,,Human Resources,6,2,Medical,1,1550,3,Male,38.0,3,4,Manager,4,Single,16437,17381,9.997819692007225,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
21,Yes,Travel_Frequently,,Sales,1,1,Technical Degree,1,478,1,Female,99.0,2,1,Sales Representative,2,Single,2174,9150,0.8699104541790966,Y,Yes,11,3,3,80,0,3,3,3,3,2,1,2
54,No,Travel_Rarely,157.0,Research & Development,10,3,Medical,1,1980,3,Female,77.0,3,2,Manufacturing Director,1,Single,4440,25198,4.460154353306299,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
32,No,Travel_Rarely,,Research & Development,1,3,Life Sciences,1,96,2,Male,66.0,3,2,Research Scientist,2,Married,6220,7346,3.731727978977519,Y,No,17,3,2,80,2,10,3,3,10,4,0,9
26,No,Travel_Rarely,1167.0,Sales,5,3,Other,1,2060,4,Female,30.0,2,1,Sales Representative,3,Single,2966,21378,3.4224151779941074,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
29,No,Travel_Rarely,,Sales,3,2,Medical,1,690,2,Female,,3,2,Sales Executive,3,Married,5561,3487,3.3909194543275962,Y,No,14,3,1,80,1,6,5,2,6,0,1,2
35,No,Travel_Rarely,1017.0,Research & Development,6,4,Life Sciences,1,691,2,Male,82.0,1,2,Research Scientist,4,Single,6646,19368,9.173708844307766,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
28,No,Travel_Rarely,,Sales,3,3,Medical,1,1875,2,Female,78.0,3,1,Sales Representative,2,Married,2856,3692,0.12651977250022145,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
49,No,Travel_Rarely,1091.0,Research & Development,1,2,Technical Degree,1,431,3,Female,90.0,2,4,Healthcare Representative,3,Single,13964,17810,12.849506663817682,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7
40,No,Travel_Frequently,,Research & Development,26,3,Medical,1,202,2,Female,54.0,3,2,Research Scientist,2,Divorced,5605,8504,8.157720136300096,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
51,No,Travel_Rarely,1405.0,Research & Development,11,2,Technical Degree,1,1367,4,Female,82.0,2,4,Manufacturing Director,2,Single,13142,24439,14.864858650167001,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
28,Yes,Travel_Frequently,,Sales,1,3,Technical Degree,1,1486,1,Male,92.0,3,1,Sales Representative,3,Married,2909,15747,4.386037986500695,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
33,No,Travel_Rarely,,Sales,10,5,Marketing,1,1268,4,Male,82.0,4,3,Sales Executive,3,Divorced,8380,21708,6.160958085209736,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
42,No,Travel_Rarely,622.0,Research & Development,2,4,Life Sciences,1,659,3,Female,81.0,3,2,Healthcare Representative,4,Married,4089,5718,4.878142614395524,Y,No,13,3,2,80,2,10,4,3,10,2,2,2
34,No,Travel_Rarely,,Research & Development,5,2,Medical,1,1696,2,Male,57.0,2,2,Laboratory Technician,4,Married,3986,11912,6.913579837535515,Y,No,14,3,3,80,1,15,3,4,15,10,4,13
39,No,Travel_Rarely,1253.0,Research & Development,10,1,Medical,1,1800,3,Male,65.0,3,3,Research Director,3,Single,13464,7914,3.420717022631484,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
45,No,Non-Travel,,Sales,2,4,Life Sciences,1,1845,3,Female,67.0,3,2,Sales Executive,3,Married,5154,19665,4.516206322094079,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
50,No,Travel_Rarely,1099.0,Research & Development,29,4,Life Sciences,1,569,2,Male,88.0,2,4,Manager,3,Married,17046,9314,12.383534398145287,Y,No,15,3,2,80,1,28,2,3,27,10,15,7
46,No,Travel_Rarely,1009.0,Research & Development,2,3,Life Sciences,1,575,1,Male,51.0,3,4,Research Director,3,Married,17861,2288,13.799778733662437,Y,No,13,3,3,80,0,26,2,1,3,2,0,1
30,No,Travel_Frequently,721.0,Research & Development,1,2,Medical,1,57,3,Female,58.0,3,2,Laboratory Technician,4,Single,4011,10781,5.978815431499178,Y,No,23,4,4,80,0,12,2,3,12,8,3,7
35,No,Travel_Frequently,,Research & Development,2,4,Medical,1,1704,1,Male,79.0,2,1,Research Scientist,4,Single,4930,13970,3.8442979860861564,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
55,No,Travel_Rarely,452.0,Research & Development,1,3,Medical,1,374,4,Male,81.0,3,5,Manager,1,Single,19045,18938,18.761784353896857,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13
27,No,Travel_Frequently,591.0,Research & Development,2,3,Medical,1,1648,4,Male,87.0,3,1,Research Scientist,4,Single,2580,6297,2.060512941512978,Y,No,13,3,3,80,0,6,0,2,4,2,1,2
38,No,Travel_Rarely,437.0,Sales,16,3,Life Sciences,1,1583,2,Female,90.0,3,2,Sales Executive,2,Single,4198,16379,3.2157048028967283,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
55,No,Travel_Rarely,,Research & Development,1,4,Medical,1,1424,2,Male,81.0,4,4,Research Director,4,Divorced,14732,12414,15.917823181548215,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
38,No,Travel_Rarely,,Research & Development,29,3,Technical Degree,1,273,4,Male,54.0,3,2,Manufacturing Director,4,Married,6261,4185,6.095327459638655,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
26,No,Travel_Rarely,,Sales,1,3,Life Sciences,1,476,3,Male,57.0,3,2,Sales Executive,3,Married,5296,20156,4.700292463339633,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
38,No,Travel_Frequently,1394.0,Research & Development,8,3,Medical,1,1937,4,Female,58.0,2,2,Research Scientist,2,Divorced,2133,18115,11.27567977451325,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
37,No,Travel_Rarely,1239.0,Human Resources,8,2,Other,1,1794,3,Male,,3,2,Human Resources,2,Divorced,4071,12832,10.295456727499303,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
36,No,Travel_Rarely,,Research & Development,6,3,Life Sciences,1,373,4,Male,47.0,3,1,Laboratory Technician,4,Married,3210,20251,7.5833070910496305,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
57,No,Travel_Rarely,405.0,Research & Development,1,2,Life Sciences,1,1483,2,Male,93.0,4,2,Research Scientist,3,Married,4900,2721,5.905786868508878,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
23,Yes,Travel_Rarely,1320.0,Research & Development,8,1,Medical,1,1684,4,Male,93.0,2,1,Laboratory Technician,3,Single,3989,20586,3.658054172815696,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2
43,No,Travel_Frequently,1082.0,Research & Development,27,3,Life Sciences,1,1126,3,Female,83.0,3,3,Manufacturing Director,1,Married,10820,11535,9.684978459818495,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
31,No,Travel_Rarely,,Sales,8,2,Life Sciences,1,1453,1,Male,31.0,3,3,Sales Executive,4,Divorced,10793,8386,5.37018126380768,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
35,Yes,Travel_Frequently,662.0,Sales,18,4,Marketing,1,1380,4,Female,67.0,3,2,Sales Executive,3,Married,4614,23288,2.2430725444919872,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
28,No,Travel_Rarely,,Sales,5,4,Medical,1,916,1,Male,98.0,3,2,Sales Executive,4,Single,4908,24252,1.9307662969348107,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
30,No,Travel_Rarely,,Research & Development,1,1,Life Sciences,1,104,4,Male,55.0,2,2,Laboratory Technician,4,Married,5126,15998,4.660043466595784,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0
47,No,Travel_Frequently,,Research & Development,16,4,Medical,1,987,3,Male,64.0,4,2,Manufacturing Director,3,Divorced,5067,6759,7.470291359063249,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7
56,Yes,Travel_Rarely,1162.0,Research & Development,24,2,Life Sciences,1,1907,1,Male,97.0,3,1,Laboratory Technician,4,Single,2587,10261,4.130886934106403,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,430.0,Research & Development,2,4,Other,1,1847,4,Female,73.0,3,2,Research Scientist,2,Married,6962,19573,7.949906827485634,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
28,No,Travel_Frequently,,Research & Development,2,3,Life Sciences,1,1296,4,Male,52.0,2,1,Laboratory Technician,4,Married,3867,14222,1.1248961922082024,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
26,No,Travel_Rarely,1066.0,Research & Development,2,2,Medical,1,1018,4,Male,32.0,4,2,Manufacturing Director,4,Married,5472,3334,3.372112127543165,Y,No,12,3,2,80,0,8,2,3,8,7,1,3
44,No,Travel_Rarely,136.0,Research & Development,28,3,Life Sciences,1,1523,4,Male,32.0,3,4,Research Director,1,Married,16328,22074,11.279554287839748,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
31,No,Travel_Rarely,688.0,Sales,7,3,Life Sciences,1,613,3,Male,44.0,2,3,Manager,4,Divorced,11557,25291,4.973993695730064,Y,No,21,4,3,80,1,10,3,2,5,4,0,1
44,No,Travel_Rarely,,Research & Development,7,4,Medical,1,36,1,Female,42.0,2,3,Healthcare Representative,4,Married,10248,2094,12.33377316928058,Y,No,14,3,4,80,1,24,4,3,22,6,5,17
59,No,Travel_Rarely,1429.0,Research & Development,18,4,Medical,1,1283,4,Male,67.0,3,3,Manufacturing Director,4,Single,10512,20002,13.368814647090048,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
51,No,Travel_Rarely,313.0,Research & Development,3,3,Medical,1,258,4,Female,98.0,3,4,Healthcare Representative,2,Single,13734,7192,10.383252207025404,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
33,No,Travel_Frequently,,Sales,1,3,Life Sciences,1,52,3,Female,42.0,4,2,Sales Executive,1,Married,5376,3193,6.4662634225581845,Y,No,19,3,1,80,2,10,3,3,5,3,1,3
56,No,Travel_Frequently,,Research & Development,9,3,Medical,1,1071,1,Female,63.0,3,1,Research Scientist,3,Married,2942,12154,8.391188789101193,Y,No,19,3,2,80,1,18,4,3,5,4,0,3
145,No,Travel_Rarely,464.0,Research & Development,4,2,Other,1,53,3,Male,75.0,3,1,Laboratory Technician,4,Divorced,1951,10910,0.2499147881576091,Y,No,12,3,3,80,1,1,3,3,1,0,0,0
39,No,Travel_Rarely,,Research & Development,1,1,Life Sciences,1,1026,4,Female,65.0,2,4,Manufacturing Director,4,Married,12742,7060,10.665101203674645,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
39,Yes,Non-Travel,592.0,Research & Development,2,3,Life Sciences,1,1458,1,Female,54.0,2,1,Laboratory Technician,1,Single,3646,17181,5.511639087918085,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
30,No,Travel_Rarely,979.0,Sales,15,2,Marketing,1,1754,3,Male,94.0,2,3,Sales Executive,1,Divorced,7140,3088,6.56098567832269,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
44,No,Travel_Rarely,,Research & Development,2,3,Life Sciences,1,1703,3,Female,96.0,4,3,Healthcare Representative,4,Married,7879,14810,5.609540472033461,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7
27,No,Travel_Frequently,,Research & Development,10,2,Life Sciences,1,733,4,Male,32.0,3,3,Manufacturing Director,1,Divorced,8793,4809,6.722952729532906,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
37,Yes,Travel_Rarely,,Research & Development,2,2,Other,1,4,4,Male,92.0,2,1,Laboratory Technician,3,Single,2090,2396,3.396882045704965,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0
50,No,Travel_Rarely,,Research & Development,24,3,Life Sciences,1,1005,4,Male,,3,4,Manufacturing Director,3,Married,13973,4161,12.740884256444515,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5
36,No,Travel_Frequently,1467.0,Sales,11,2,Technical Degree,1,154,2,Female,92.0,3,3,Sales Executive,4,Married,9738,22952,5.40200207042842,Y,No,14,3,3,80,1,10,6,3,9,7,2,8
47,No,Travel_Rarely,1001.0,Research & Development,4,3,Life Sciences,1,1827,3,Female,92.0,2,3,Manufacturing Director,2,Divorced,10333,19271,15.775724341623764,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
55,No,Travel_Rarely,,Human Resources,26,4,Human Resources,1,1973,3,Male,71.0,4,5,Manager,2,Married,19636,25811,18.789192357735885,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
34,No,Travel_Rarely,628.0,Research & Development,8,3,Medical,1,2068,2,Male,82.0,4,2,Laboratory Technician,3,Married,4404,10228,1.708255265938203,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
43,No,Travel_Rarely,,Human Resources,2,3,Life Sciences,1,1778,2,Male,97.0,3,1,Human Resources,4,Single,3539,5033,5.765285042615401,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
27,No,Travel_Rarely,,Research & Development,8,3,Medical,1,1751,3,Female,67.0,3,1,Research Scientist,4,Single,3445,6152,2.8893472865583267,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
23,No,Travel_Rarely,,Research & Development,20,1,Life Sciences,1,1533,1,Male,97.0,3,2,Laboratory Technician,3,Single,2272,24812,4.087937300506819,Y,No,14,3,2,80,0,5,2,3,4,3,1,2
28,No,Travel_Rarely,,Research & Development,16,2,Medical,1,412,2,Male,68.0,4,2,Healthcare Representative,1,Single,5661,4824,4.343362133563794,Y,No,19,3,3,80,0,9,2,3,8,3,0,7
34,Yes,Travel_Frequently,,Research & Development,9,4,Life Sciences,1,1807,4,Male,93.0,3,2,Laboratory Technician,1,Married,5346,6208,5.052067015000446,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
29,No,Travel_Rarely,1246.0,Sales,19,3,Life Sciences,1,1497,3,Male,77.0,2,2,Sales Executive,3,Divorced,8620,23757,5.406562225185616,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
